Id_pagina_ex;links;Qtd
93;https://www1.folha.uol.com.br/cotidiano/2020/07/senado-aprova-indenizacao-de-r-50-mil-a-profissionais-incapacitados-pela-covid-19.shtml;1
93;https://noticias.uol.com.br/ultimas-noticias/reuters/2020/07/07/senado-decide-cancelar-recesso-parlamentar-de-julho-por-pandemia.htm;1
93;https://www.uol.com.br/esporte/colunas/danilo-lavieri/2020/07/07/fpf-quer-retorno-do-paulista-dia-22-e-define-regras-ate-para-concentracao.htm;1
93;http://economia.uol.com.br/noticias/redacao/2020/07/07/empresas-desmatamento.htm;1
93;https://www.uol.com.br/esporte/colunas/danilo-lavieri/2020/07/07/alem-de-dudu-palmeiras-tambem-negocia-saida-de-gustavo-scarpa.htm;1
93;https://economia.uol.com.br/noticias/redacao/2020/07/07/sociologo-luiz-campos-fala-ao-vivo-nesta-quarta-sobre-racismo-e-pandemia.htm;1
93;https://agora.folha.uol.com.br/sao-paulo/2020/07/estudante-e-encontrada-morta-apos-desaparecer-durante-caminhada-no-litoral-de-sp.shtml ;1
93;https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/07/07/oms-cita-evidencias-sobre-transmissao-aerea-do-virus-mas-quer-mais-estudo.htm;1
93;https://www.uol.com.br/ecoa/ultimas-noticias/2020/07/07/cidadao-nao-revolta-a-fala-mostra-que-brasil-tem-potencial-para-mudar.htm;1
93;https://aeromagazine.uol.com.br/artigo/esquema-de-corrupcao-envolveu-venda-de-quatro-cacas-mig-31-por-11-reais_5473.html;1
93;https://www.uol.com.br/tilt/noticias/redacao/2020/07/07/whatsapp-vai-virar-banco-entenda-limites-e-planos-do-pagamento-pelo-app.htm;1
93;https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/07/07/assembleia-de-sp-autoriza-suspensao-de-ipva-para-veiculo-novo-durante-a-pandemia.htm;1
93;https://noticias.uol.com.br/loterias/quina;1
93;https://noticias.uol.com.br/ultimas-noticias/bbc/2020/07/07/o-que-dizem-as-leis-sobre-isolamento-social-para-pacientes-com-covid-19-e-elas-se-aplicam-a-bolsonaro.htm;1
93;https://folha.uol.com.br;1
93;https://www1.folha.uol.com.br/cotidiano/2020/07/em-sp-clube-reabre-com-baixa-frequencia-e-piscinas-fechadas.shtml ;1
93;https://www.uol.com.br/vivabem/noticias/bbc/2020/07/07/medico-de-harvard-explica-como-bares-aniversarios-e-ate-corais-podem-ser-superpropagadores-de-covid-19.htm;1
93;https://www.uol.com.br/carros/avaliacao/chevrolet-tracker-10-turbo-e-bom-suv-mas-vale-pagar-r-500-pelo-motor-12.htm ;1
93;https://www.youtube.com/user/uol?sub_confirmation=1;1
93;https://www.uol.com.br/vivabem/faq/ovo-faz-bem-a-saude-tire-as-principais-duvidas-e-saiba-tudo-sobre.htm;1
93;https://www.uol.com.br/vivabem/noticias/redacao/2020/07/07/omeprazol-eficaz-no-controle-da-acidez-estomacal-ele-pode-levar-a-anemia.htm ;1
93;http://tab.uol.com.br/noticias/redacao/2020/07/07/bill-gates-preve-piora-da-pandemia-e-perigo-das-teorias-da-conspiracao.htm;1
93;https://www.uol.com.br/esporte/colunas/olhar-olimpico/2020/07/07/o-que-e-o-projeto-de-socorro-ao-esporte-que-uniu-atletas-em-medalhaco.htm;1
93;https://noticias.uol.com.br/colunas/chico-alves/2020/07/07/bolsonaro-tem-tudo-para-se-curar-da-covid-19-mas-a-mitomania-e-grave.htm;1
93;https://www.uol.com.br/universa/colunas/2020/07/07/futueo-do-humor.htm;1
93;https://www1.folha.uol.com.br/colunas/bruno-boghossian/2020/07/bolsonaro-se-lanca-como-exemplo-vivo-de-campanha-de-negacao-da-pandemia.shtml;1
93;https://noticias.uol.com.br/colunas/thais-oyama/2020/07/07/bolsonaro-calado-e-um-poeta.htm;1
93;https://noticias.uol.com.br/colunas/balaio-do-kotscho/2020/07/07/no-governo-da-morte-bolsonaro-sem-mascara-e-vitima-dele-mesmo.htm;1
93;https://www1.folha.uol.com.br/poder/2020/07/infectado-bolsonaro-tenta-usar-coronavirus-como-aliado-na-crise.shtml;1
93;https://noticias.uol.com.br/colunas/kennedy-alencar/2020/07/07/cnn-americana-rebaixa-trump-a-bolsonaro.htm;1
93;https://www1.folha.uol.com.br/colunas/manuela-cantuaria/2020/07/a-princesa-e-o-delegado.shtml ;1
93;https://saidapeladireita.blogfolha.uol.com.br/2020/07/07/advogados-direitistas-lancam-acao-internacional-para-denunciar-stf/;1
93;https://www1.folha.uol.com.br/colunas/cecilia-machado/2020/07/informalidade-por-que.shtml ;1
93;https://www1.folha.uol.com.br/colunas/joaopereiracoutinho/2020/07/vivemos-entre-a-vontade-de-sermos-livres-e-a-vontade-de-pertencermos-a-alguem.shtml ;1
93;https://www1.folha.uol.com.br/colunas/alvaro-costa-e-silva/2020/07/elizeth-cardoso-e-dois-mundos-musicais.shtml ;1
93;https://economia.uol.com.br/blogs-e-colunas/coluna/reinaldo-polito/2020/07/07/meu-encontro-com-martha-rocha.htm ;1
93;https://entretenimento.uol.com.br/colunas/roberto-sadovski/2020/07/07/o-dia-em-que-ennio-morricone-me-ensinou-a-importancia-da-musica-no-cinema.htm;1
93;https://entretenimento.uol.com.br/colunas/andreza-delgado/2020/07/07/star-wars-ep-xi-nao-foi-tao-bom-mas-rendeu-coisas-boas.htm;1
93;https://www.uol.com.br/ecoa/ultimas-noticias/2020/07/07/acao-complementa-cesta-basica-na-pandemia-levando-organicos-para-periferias.htm ;1
93;https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/07/07/pm-e-indiciado-por-homicidio-doloso-por-morte-de-mototaxista-no-rio.htm;1
93;https://www.uol.com.br/universa/colunas/cris-guterres/2020/07/07/ano-em-que-eu-disse-sim-pequeno-manual-de-libertacao-feminina.htm ;1
93;https://noticias.uol.com.br/politica/ultimas-noticias/2020/07/04/trevisan-pl-das-fake-news-desagrada-bolsonaro-porque-o-governo-e-fake.htm;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/mauro-se-o-dudu-sair-do-palmeiras-por-emprestimo-e-um-tanto-melancolico.htm;1
93;http://economia.uol.com.br/videos/2020/07/07/midia-e-marketing-43-fernando-vilela-diretor-de-marketing-da-rappi.htm ;1
93;https://www.uol.com.br/carros/noticias/redacao/2020/07/07/audi-revela-conceito-q4-sportback-e-tron-estreia-e-esperada-para-2021.htm;1
93;https://www.uol.com.br/start/ultimas-noticias/2020/07/07/review-disintegration.htm ;1
93;https://glamurama.uol.com.br/chateau-luxuoso-de-bruna-marquezine-no-rio-viraliza-na-internet-e-explode-em-memes-a-casa-grita-bufunfa/;1
93;https://tvefamosos.uol.com.br/noticias/redacao/2020/07/07/dua-lipa-posta-imagens-com-namorado-em-ferias-nas-praias-de-santa-lucia.htm;1
93;https://entretenimento.uol.com.br/stories/mayra-cardi-x-arthur-aguiar-o-romance-que-virou-briga/index.html;1
93;https://tvefamosos.uol.com.br/noticias/redacao/2020/07/07/mia-khalifa-mostra-resultado-de-rinoplastia.htm ;1
93;https://tvefamosos.uol.com.br/noticias/redacao/2020/07/07/kourtney-kardashian-explica-saida-de-reality-da-familia-ambiente-toxico.htm;1
93;https://noticiasdatv.uol.com.br/noticia/televisao/ex-de-felipe-araujo-diz-que-foi-maltratada-por-luciana-gimenez-sai-chorando-38934;1
93;http://esporte.uol.com.br/;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/milan-leva-dois-gols-vira-em-5min-e-vence-juventus-em-duelo-cr7-x-ibra.htm;1
93;https://www.uol.com.br/esporte/colunas/lei-em-campo/2020/07/07/drogas-proibidas-para-atletas-sao-testadas-no-tratamento-da-covid-19.htm;1
93;https://www.uol.com.br/esporte/futebol/colunas/mauro-cezar-pereira/2020/07/07/boca-deve-renovar-com-tevez-e-reduz-chance-de-aventura-do-corinthians.htm;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/covid-19-de-bolsonaro-gera-apreensao-e-exames-em-clubes-apos-visita.htm;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/leo-santos-e-novidade-em-treino-do-corinthians-apos-noite-sem-dormir.htm;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/jogador-russo-e-atingido-por-raio-durante-treinamento-veja.htm;1
93;https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/07/07/roupeiro-do-nautico-ha-mais-de-50-anos-ganha-homenagem-no-aniversario.htm;1
93;http://entretenimento.uol.com.br/;1
93;https://f5.folha.uol.com.br/colunistas/tonygoes/2020/07/para-retomar-gravacoes-programas-de-variedades-estao-se-reinventando.shtml;1
93;https://entretenimento.band.uol.com.br/masterchef/noticias/100000994332/assista-cenas-ineditas-do-novo-masterchef-brasil-2020.html;1
93;https://entretenimento.uol.com.br/noticias/redacao/2020/07/07/hair-love-curta-vencedor-do-oscar-vira-serie-de-12-episodios-na-hbo-max.htm ;1
93;https://entretenimento.uol.com.br/noticias/redacao/2020/07/07/away-hilary-swank-espaco-missao.htm;1
93;https://f5.folha.uol.com.br/televisao/2020/07/para-atores-cine-holliudy-volta-com-alegria-e-resistencia-na-pandemia-vacina-do-corona.shtml?origin=uol;1
93;https://telepadi.folha.uol.com.br/globo-esquece-regina-duarte-em-anuncio-sobre-vale-tudo/;1
93;https://tvefamosos.uol.com.br/colunas/fefito/2020/07/07/legendary-uma-batalha-de-vogue-e-o-reality-mais-divertido-do-momento.htm;1
93;https://noticiasdatv.uol.com.br/noticia/celebridades/ex-malhacao-cai-em-depressao-apos-ter-video-publicado-em-site-porno-38943;1
93;https://tvefamosos.uol.com.br/noticias/redacao/2020/07/07/eliana-covid-19.htm ;1
93;https://clicklogger.rm.uol.com.br/?msr=Cliques%20de%20Origem:1&prd=57&oper=11&grp=src:13__chn:0__cpg:espaco_editorial_homeuol_clube__creative:casasbahia0607&redir=https://clube.uol.com.br/descontos/compras-online/casas-bahia---cupom ;1
93;http://noticias.uol.com.br/;1
93;https://economia.uol.com.br/cotacoes/cambio/peso-argentina/;1
93;https://economia.uol.com.br/cotacoes/cambio/libra-esterlina-reino-unido/;1
93;https://educacao.uol.com.br/noticias/agencia-estado/2020/07/07/em-2-meses-265-mil-alunos-abandonam-cursos-em-universidades-particulares.htm;1
93;https://www1.folha.uol.com.br/educacao/2020/07/maioria-das-escolas-particulares-perdeu-mais-de-10-dos-alunos-diz-pesquisa.shtml;1
93;https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/07/07/rio-prefeitura-dara-r-50-a-estudantes-municipais-durante-pandemia.htm;1
93;https://agora.folha.uol.com.br/grana/2020/07/metroviarios-adiam-decisao-sobre-greve-para-a-proxima-semana.shtml;1
93;https://www.uol.com.br/universa/noticias/redacao/2020/07/07/mulher-denuncia-assedio-no-rio-e-diz-que-homem-tentou-se-masturbar-em-trem.htm;1
93;http://noticias.uol.com.br/ultimas-noticias/2020/07/07/quina-5307-resultado-do-sorteio.htm;1
93;http://noticias.uol.com.br/ultimas-noticias/2020/07/07/timemania-1507-resultado-do-sorteio.htm;1
93;https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/07/07/policia-conclui-inquerito-e-indicia-agressores-de-medica-no-rj.htm;1
93;https://congressoemfoco.uol.com.br/midia/conta-de-whatsapp-do-pt-e-bloqueada-e-partido-cobra-esclarecimentos/;1
93;https://blogs.ne10.uol.com.br/jamildo/2020/07/07/pedido-de-impeachment-do-prefeito-de-tamandare-sergio-hacker-e-protocolado-na-camara/ ;1
93;https://clicklogger.rm.uol.com.br/?prd=32&grp=src:13__chn:0__cpg:linkfixo_homeuol_produtos__creative:pagseguro-titulo&msr=Cliques%20de%20Origem:1&oper=11&redir=https://pagseguro.uol.com.br/;1
93;https://clicklogger.rm.uol.com.br/?prd=32&grp=src:13__chn:0__cpg:linkfixo_homeuol_produtos__creative:pagseguro-imagem-texto-descritivo&msr=Cliques%20de%20Origem:1&oper=11&redir=https://pagseguro.uol.com.br/conteudo/campanha-d/;1
93;http://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_homeuol_produtos__creative:uol-host-titulo&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/criador-de-sites/;1
93;http://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_homeuol_produtos__creative:chamada-criador-gratis&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/criador-de-sites/;1
93;http://clicklogger.rm.uol.com.br/?prd=940&grp=src:13__chn:0__cpg:BoxdeprodutosBP__creative:homeuol__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://batepapo.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=940&grp=src:13__chn:0__cpg:BoxdeprodutosBP__creative:homeuol__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://assine.uol.com.br/batepapo#rmcl;1
93;https://www.uol.com.br/universa/;1
93;https://www.uol.com.br/universa/noticias/deutsche-welle/2020/07/07/gravidas-durante-pandemia-elas-enfrentam-solidao-e-incertezas-so-vem-tristeza.htm;1
93;https://www.uol.com.br/universa/noticias/redacao/2020/07/07/icone-da-moda-nos-anos-90-reflete-sobre-envelhecimento-com-foto-sem-filtro.htm ;1
93;https://www.uol.com.br/universa/noticias/redacao/2020/07/07/cantora-revela-que-sofreu-estupro-aos-13-e-21-e-lanca-musica-sobre-o-tema.htm;1
93;https://www.uol.com.br/universa/noticias/redacao/2020/07/07/hariany-estrias.htm;1
93;https://noticias.uol.com.br/ultimas-noticias/rfi/2020/07/07/impacto-da-covid-19-no-combate-a-aids-no-brasil-e-enorme-diz-medico-e-professor-da-ufmg.htm;1
93;https://www.uol.com.br/vivabem/noticias/redacao/2020/07/07/queda-da-poluicao-na-pandemia-reduz-mortalidade-por-doencas.htm ;1
93;https://www.uol.com.br/vivabem/colunas/opiniao/2020/07/07/distanciamento-fisico-mas-nao-social.htm ;1
93;https://www.uol.com.br/nossa;1
93;https://www.uol.com.br/nossa/noticias/redacao/2020/07/07/yeezy-home-kanye-west-reinicia-projeto-de-casas-cupulas-aos-sem-teto.htm;1
93;https://www.uol.com.br/nossa/noticias/bloomberg/2020/07/07/chefs-caseiros-podem-ser-outro-golpe-para-restaurantes-dos-eua.htm;1
93;https://www.uol.com.br/nossa/noticias/redacao/2020/07/07/chocolate-quente-ana-maria-receita.htm;1
93;https://www.uol.com.br/nossa/noticias/afp/2020/07/07/machu-picchu-reduzira-capacidade-a-2244-visitantes-por-dia-em-reabertura.htm;1
93;https://www.uol.com.br/carros/colunas/coisa-de-meninos-nada/2020/07/07/qual-a-importancia-de-colocar-as-velas-adequadas-no-motor-do-seu-carro-04024D98396EC0C16326.htm;1
93;https://www.uol.com.br/carros/noticias/redacao/2020/07/07/rolls-royce-anuncia-modelo-com-mensagens-criptografadas-que-levam-a-segredo.htm;1
93;https://www.uol.com.br/tilt/;1
93;https://www.uol.com.br/tilt/noticias/redacao/2020/07/07/facebook-whatsapp-e-instagram-serao-integrados-ha-pistas-de-que-sim.htm;1
93;https://gizmodo.uol.com.br/google-docs-sheets-slides-modo-escuro-android/;1
93;https://www.uol.com.br/start/;1
93;https://www.uol.com.br/start/ultimas-noticias/2020/07/07/casos-de-assedio-na-industria-dos-games.htm;1
93;https://ggwp.blogosfera.uol.com.br/2020/07/07/o-pais-do-mobile-brasil-se-destaca-no-pubg/;1
93;https://www.uol.com.br/ecoa/ultimas-noticias/2020/07/06/a-pandemia-nao-e-a-mesma-para-todos-diz-a-presidente-da-fiocruz.htm;1
93;https://www.uol.com.br/ecoa/faq/desigualdade-social.htm;1
93;https://www.uol.com.br/mov/videos/2020/07/03/schwarza-na-mov-solidariedade-nas-favelas.htm;1
93;https://www.uol.com.br/mov/videos/2020/07/07/entrelikes-meteoro.htm;1
93;https://tab.uol.com.br/;1
93;https://tab.uol.com.br/noticias/redacao/2020/07/07/japoneses-negros-jovens-desmontam-mito-de-modelo-etnico-unico-no-japao.htm;1
93;http://tab.uol.com.br/noticias/redacao/2020/07/07/em-portugal-e-espanha-colonizacao-e-ensinada-como-expansao-de-territorio.htm ;1
93;https://noticias.uol.com.br/politica/ultimas-noticias/2020/07/07/jair-bolsonaro-testa-positivo-para-covid-19.htm;1
93;https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/07/07/engenheiro-relata-ameacas-e-nega-ter-agredido-fiscal-em-bar-no-rio.htm;1
93;http://tvefamosos.uol.com.br/reportagens-especiais/andreia-sadi-como-reporter-se-tornou-um-dos-nomes-mais-importantes-da-globo/index.htm;1
93;https://noticias.uol.com.br/politica/ultimas-noticias/2020/07/07/dallagnol-uol-entrevista.htm;1
93;https://www.uol.com.br/esporte/reportagens-especiais/ricardinho-diz-que-aceitou-ser-o-vilao-em-briga-com-bernardinho/index.htm;1
93;https://www.uol.com.br/universa/noticias/redacao/2020/07/07/corpo-de-quarentena.htm ;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:Home_UOL_Academia&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:255__chn:615__cpg:Inbound_UOL_MeuNegocio&msr=Cliques%20de%20Origem:1__&oper=11&redir=https://meunegocio.uol.com.br/nao-para;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:255__chn:615__cpg:Inbound_UOL_MeuNegocio&msr=Cliques%20de%20Origem:1__&oper=11&redir=https://meunegocio.uol.com.br/nao-para#videos;1
93;https://play.uol.com.br/assine?utm_source=Home%20UOL&utm_medium=M%C3%ADdia%20Interna&utm_campaign=Carrossel-Home&utm_term=carrossel%20de%20conteudo&utm_content=Assine-7-dias-trial;1
93;https://play.uol.com.br/conheca/?utm_source=uol.com.br&utm_medium=box-de-produtos&utm_campaign=linkfixo_box-de-produtos&utm_term=conto-de-aia-uolplay&utm_content=box-de-produtos-conto-de-aia ;1
93;https://play.uol.com.br/conheca/?utm_source=uol.com.br&utm_medium=box-de-produtos&utm_campaign=linkfixo_box-de-produtos&utm_term=walking-dead-uolplay&utm_content=box-de-produtos-walkingdead ;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_ingles_2016__creative:homefooter_ingles_2016__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=http://cursodeingles.uol.com.br/?cmpid=homefooter_ingles_2016;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_ingles_20160715__creative:homefooter_ingles_20160715__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=http://online.portaleducacao.com.br/intensivao-de-ingles?utm_source=uol-ing&utm_medium=display-vitrine-trilha&utm_campaign=intensivo-30;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_professor_201610__creative:homefooter_professor_201610__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=http://fib.pucrs.br/?utm_source=portal-uol&utm_medium=vitrine-base&utm_campaign=institucional;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_inglesp_201703__creative:homefooter_inglesp_201703__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=http://fib.pucrs.br/?utm_source=portal-uol&utm_medium=vitrine-base&utm_campaign=institucional;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_ingles_20160715__creative:homefooter_ingles_20160715__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://www.concursovirtual.com.br/instituicoes/mpu-ministerio-publico-da-uniao?c=vitrine-uol-out&utm_source=uol-concursos&utm_medium=display-vitrine&utm_campaign=mpu-out-17;1
93;http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10__chn:0__cpg:homefooter_independencia_201609__creative:homefooter_independencia_201609__servico:INGLES__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://www.portaleducacao.com.br/?utm_source=midia-interna-uol&utm_medium=cpm&utm_campaign=vitrine-uol-titulo;1
93;http://sobreuol.noticias.uol.com.br/;1
93;http://sobreuol.noticias.uol.com.br/historia/;1
93;https://denuncia.uol.com.br/;1
93;https://sac.uol.com.br/#/atendimento-online;1
93;http://sobreuol.noticias.uol.com.br/imprensa/;1
93;https://sac.uol.com.br;1
93;https://sobreuol.noticias.uol.com.br/normas-de-seguranca-e-privacidade.html;1
93;http://sobreuol.noticias.uol.com.br/trabalhe-no-uol/;1
93;https://produtos.uol.com.br/;1
93;https://clicklogger.rm.uol.com.br/?prd=32&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-pagbank&msr=Cliques%20de%20Origem:1&oper=11&redir=https://pagseguro.uol.com.br/conta-digital/conta-digital-gratis;1
93;http://clicklogger.rm.uol.com.br/?prd=11&grp=src:13__chn:0__cpg:link_fixo_homeUOL_email_uol__&msr=Visualizacao:1&oper=11&redir=https://cadastro.uol.com.br/indexb.html?skinPath=assine-uol-conteudo&sg=300015590&skin=cadastrounificado/uol/pf&eos=yes&sa=web&promo=PROMBKPEML01A#newAccount;1
93;http://clicklogger.rm.uol.com.br/?prd=940&grp=src:13__chn:0__cpg:uol-home_rodapé__creative:BP-assine__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://assine.uol.com.br/batepapo;1
93;https://clicklogger.rm.uol.com.br/?prd=2&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-antivirus&msr=Cliques%20de%20Origem:1&oper=11&redir=https://seguranca.uol.com.br/;1
93;https://play.uol.com.br/?utm_source=uol.com.br&utm_medium= UOLHome &utm_campaign=linkfixo_rodapel&utm_term=rodape-uolplay&utm_content=rodape-uolplay;1
93;https://med.uol.com.br/?utm_source=uol.com.br&utm_medium=UOLHome&utm_campaign=linkfixo_rodapel&utm_term=rodape-uolmed&utm_content=rodape-uolmed;1
93;http://clicklogger.rm.uol.com.br/?prd=938&grp=src:13__chn:0__cpg:uol-home_rodapé__creative:Leia_Mais__&msr=Cliques%20de%20Origem:1&oper=11&redir=https://leiamais.uol.com.br;1
93;http://clicklogger.rm.uol.com.br/?prd=915&grp=src:13__chn:0__cpg:linkfixo_home2018_rodape__creative:paravoce-esporteclube&msr=Cliques%20de%20Origem:1&oper=11&redir=https://esporteclube.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=914&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-resolve&msr=Cliques%20de%20Origem:1&oper=11&redir=http://resolve.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=247&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-uolsexo&msr=Cliques%20de%20Origem:1&oper=11&redir=http://sexo.uol.com.br/prive/;1
93;http://clicklogger.rm.uol.com.br/?prd=4&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-wifi&msr=Cliques%20de%20Origem:1&oper=11&redir=http://wifi.uol.com.br/;1
93;https://clicklogger.rm.uol.com.br/?prd=22&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-assistencia&msr=Cliques%20de%20Origem:1&oper=11&redir=https://assistenciatecnica.uol.com.br/;1
93;https://clicklogger.rm.uol.com.br/?prd=3&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-lojadejogos&msr=Cliques%20de%20Origem:1&oper=11&redir=https://jogos.uol.com.br/loja/;1
93;http://clicklogger.rm.uol.com.br/?prd=912&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-playkids&msr=Cliques%20de%20Origem:1&oper=11&redir=http://playkids.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=62&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:produtosuol-CursoDeIngles&msr=Cliques%20de%20Origem:1&oper=11&redir=http://cursodeingles.uol.com.br/;1
93;https://www.portaleducacao.com.br/cursos?utm_source=uol&utm_medium=header-menu&utm_campaign=cursos;1
93;https://clicklogger.rm.uol.com.br/?prd=65&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paravoce-go4gold&msr=Cliques%20de%20Origem:1&oper=11&redir=https://go4gold.uol.com.br/;1
93;https://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_home2015_rodape__creative:paranegocio-titulo&msr=Cliques%20de%20Origem:1&oper=11&redir=https://uolhost.uol.com.br/;1
93;https://www.uol.com.br/adlab;1
93;http://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-cloudcomputing&msr=Cliques%20de%20Origem:1&oper=11&redir=https://www.uolhost.uol.com.br/uol-cloud-computing.html;1
93;http://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-criarblog&msr=Cliques%20de%20Origem:1&oper=11&redir=https://uolhost.uol.com.br/crie-seu-blog.html;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-criadordesites&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/criador-de-sites/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-lojavirtual&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/loja-virtual/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-academiauolmeunegocio&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/academia/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-emailmarketing&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/e-mail-marketing/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-emailprofissional&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/e-mail/;1
93;http://clicklogger.rm.uol.com.br/?prd=16&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-hospedagem&msr=Cliques%20de%20Origem:1&oper=11&redir=https://uolhost.uol.com.br/hospedagem-de-sites.html;1
93;https://clicklogger.rm.uol.com.br/?prd=32&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-moderninha&msr=Cliques%20de%20Origem:1&oper=11&redir=https://pagseguro.uol.com.br/para-seu-negocio/presencial/moderninha-wifi;1
93;https://clicklogger.rm.uol.com.br/?prd=32&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-pagseguro&msr=Cliques%20de%20Origem:1&oper=11&redir=https://pagseguro.uol.com.br/;1
93;http://clicklogger.rm.uol.com.br/?prd=939&grp=src:13__chn:0__cpg:linkfixo_homeuol_rodape__creative:paranegocio-dominios&msr=Cliques%20de%20Origem:1&oper=11&redir=https://meunegocio.uol.com.br/registro-de-dominio/;1
93;https://produtos.uol.com.br/appmeuuol;1
93;http://noticias.uol.com.br/erratas/;1
93;https://www.uol.com.br#;1
